no;nr;year;agric;black;bus;construc;ent;exper;fin;hisp;poorhlth;hours;manuf;married;min;nrthcen;nrtheast;occ1;occ2;occ3;occ4;occ5;occ6;occ7;occ8;occ9;per;pro;pub;rur;south;educ;tra;trad;union;lwage;d81;d82;d83;d84;d85;d86;d87;expersq;diff_lwage;diff_union
1813;3602;1984;0;0;0;0;0;9;0;0;0;2080;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;1;2.242162228;0;0;0;1;0;0;0;81;0.031244278;0
1814;3602;1985;0;0;0;0;0;10;0;0;0;2408;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;2.080082417;0;0;0;0;1;0;0;100;-0.162079811;0
1815;3602;1986;0;0;0;0;0;11;0;0;0;2496;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;2.138936758;0;0;0;0;0;1;0;121;0.058854342;0
1816;3602;1987;0;0;0;0;0;12;0;0;0;2496;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;1;2.160595417;0;0;0;0;0;0;1;144;0.021658659;0
1817;3607;1980;0;0;0;0;0;7;0;0;0;893;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;1;0;0.907241821;0;0;0;0;0;0;0;49;NA;NA
1818;3607;1981;0;0;0;0;1;8;0;0;0;3712;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0.074723549;1;0;0;0;0;0;0;64;-0.832518272;0
1819;3607;1982;0;0;0;0;1;9;0;0;0;2660;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0.171579465;0;1;0;0;0;0;0;81;0.096855916;0
1820;3607;1983;0;0;0;0;1;10;0;0;0;990;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0.948002577;0;0;1;0;0;0;0;100;0.776423112;0
1821;3607;1984;0;0;0;0;1;11;0;0;0;1025;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;1.227070808;0;0;0;1;0;0;0;121;0.279068232;0
1822;3607;1985;0;0;0;0;1;12;0;0;0;1530;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0.435453147;0;0;0;0;1;0;0;144;-0.791617662;0
1823;3607;1986;0;0;0;0;1;13;0;0;0;1818;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0.638812006;0;0;0;0;0;1;0;169;0.203358859;0
1824;3607;1987;0;0;0;0;1;14;0;0;0;714;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;1.677556157;0;0;0;0;0;0;1;196;1.038744152;0
1825;3621;1980;0;0;0;0;0;4;0;0;1;1860;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.508497715;0;0;0;0;0;0;0;16;NA;NA
1826;3621;1981;0;0;0;0;0;5;0;0;0;2050;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.831605434;1;0;0;0;0;0;0;25;0.323107719;1
1827;3621;1982;0;0;0;0;0;6;0;0;0;2000;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.506580472;0;1;0;0;0;0;0;36;-0.325024962;0
1828;3621;1983;0;0;0;0;0;7;0;0;0;2570;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.631655097;0;0;1;0;0;0;0;49;0.125074625;0
1829;3621;1984;0;0;0;0;0;8;0;0;0;1790;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.545016527;0;0;0;1;0;0;0;64;-0.08663857;0
1830;3621;1985;0;0;0;0;0;9;0;0;0;2080;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;1;1.82002902;0;0;0;0;1;0;0;81;0.275012493;0
1831;3621;1986;0;0;0;0;0;10;0;0;1;2295;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.641958237;0;0;0;0;0;1;0;100;-0.178070784;0
1832;3621;1987;0;0;0;0;0;11;0;0;1;2200;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;0;1.688990593;0;0;0;0;0;0;1;121;0.047032356;-1
1833;3628;1980;0;0;0;0;0;3;0;0;0;2384;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;0;1;0;1.842216015;0;0;0;0;0;0;0;9;NA;NA
1834;3628;1981;0;0;0;0;0;4;0;0;0;2960;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;1.736189604;1;0;0;0;0;0;0;16;-0.106026411;0
1835;3628;1982;0;0;0;0;0;5;0;0;0;2690;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;14;0;0;0;2.291991711;0;1;0;0;0;0;0;25;0.555802107;0
1836;3628;1983;0;0;0;0;0;6;0;0;0;3020;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;0;1.838028908;0;0;1;0;0;0;0;36;-0.453962803;0
1837;3628;1984;0;0;0;0;0;7;0;0;0;2920;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;14;0;0;0;2.331942081;0;0;0;1;0;0;0;49;0.493913174;0
1838;3628;1985;0;0;0;0;0;8;0;0;0;2740;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;14;0;0;0;2.288879395;0;0;0;0;1;0;0;64;-0.043062687;0
1839;3628;1986;0;0;0;0;0;9;0;0;0;2809;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;14;0;0;0;2.510144234;0;0;0;0;0;1;0;81;0.221264839;0
1840;3628;1987;0;0;0;0;0;10;0;0;0;2827;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;14;0;0;0;2.460952044;0;0;0;0;0;0;1;100;-0.04919219;0
1841;3653;1980;0;0;0;0;0;2;0;0;0;2414;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.670645952;0;0;0;0;0;0;0;4;NA;NA
1842;3653;1981;0;0;1;0;0;3;0;0;0;2485;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.939277053;1;0;0;0;0;0;0;9;0.268631101;0
1843;3653;1982;0;0;0;0;0;4;0;0;0;2324;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;2.049585104;0;1;0;0;0;0;0;16;0.110308051;0
1844;3653;1983;0;0;0;0;0;5;0;0;0;2288;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;2.010247231;0;0;1;0;0;0;0;25;-0.039337873;0
1845;3653;1984;0;0;0;0;0;6;0;0;0;2288;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;2.091792107;0;0;0;1;0;0;0;36;0.081544876;0
1846;3653;1985;0;0;0;0;0;7;0;0;0;2546;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;2.023338556;0;0;0;0;1;0;0;49;-0.06845355;0
1847;3653;1986;0;0;0;0;0;8;0;0;0;2296;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.975597739;0;0;0;0;0;1;0;64;-0.047740817;0
1848;3653;1987;0;0;0;0;0;9;0;0;0;2496;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.85311079;0;0;0;0;0;0;1;81;-0.122486949;0
1849;3706;1980;0;0;0;0;0;4;0;0;0;2322;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;13;0;0;0;1.67441082;0;0;0;0;0;0;0;16;NA;NA
1850;3706;1981;0;0;0;1;0;5;0;0;0;2000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;13;0;0;0;1.791759491;1;0;0;0;0;0;0;25;0.117348671;0
1851;3706;1982;0;0;0;0;0;6;0;0;0;2305;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;1.518797755;0;1;0;0;0;0;0;36;-0.272961736;0
1852;3706;1983;0;0;0;0;0;7;0;0;0;2340;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;1.725410104;0;0;1;0;0;0;0;49;0.206612349;0
1853;3706;1984;0;0;0;0;0;8;0;0;0;2340;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;1.648644805;0;0;0;1;0;0;0;64;-0.076765299;0
1854;3706;1985;0;0;0;0;0;9;0;0;0;2170;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;0;0;1.777669668;0;0;0;0;1;0;0;81;0.129024863;0
1855;3706;1986;0;0;0;0;1;10;0;0;0;2080;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;0;0;0;1.773293138;0;0;0;0;0;1;0;100;-0.004376531;0
1856;3706;1987;0;0;0;0;0;11;0;0;0;2080;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;13;0;0;0;1.812288761;0;0;0;0;0;0;1;121;0.038995624;0
1857;3707;1980;0;0;0;0;0;2;0;0;0;1600;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;13;0;0;0;-1.103046894;0;0;0;0;0;0;0;4;NA;NA
1858;3707;1981;0;0;0;0;0;3;1;0;0;1985;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;1.863826275;1;0;0;0;0;0;0;9;2.966873169;0
1859;3707;1982;0;0;0;0;0;4;0;0;0;2628;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;1.744330287;0;1;0;0;0;0;0;16;-0.119495988;0
1860;3707;1983;0;0;0;0;0;5;0;0;0;2206;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;2.112884283;0;0;1;0;0;0;0;25;0.368553996;0
1861;3707;1984;0;0;0;0;0;6;0;0;0;1920;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;2.081042767;0;0;0;1;0;0;0;36;-0.031841516;0
1862;3707;1985;0;0;0;0;0;7;0;0;0;2080;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;2.401950598;0;0;0;0;1;0;0;49;0.320907831;0
1863;3707;1986;0;0;0;0;0;8;0;0;0;2080;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;2.493108511;0;0;0;0;0;1;0;64;0.091157913;0
1864;3707;1987;0;0;0;0;0;9;0;0;0;2080;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;2.728579521;0;0;0;0;0;0;1;81;0.23547101;0
1865;3708;1980;0;0;0;0;0;1;0;0;0;2143;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.680525064;0;0;0;0;0;0;0;1;NA;NA
1866;3708;1981;0;0;0;0;0;2;0;0;0;2695;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.703228951;1;0;0;0;0;0;0;4;0.022703886;0
1867;3708;1982;0;0;0;0;0;3;0;0;0;2664;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.66884923;0;1;0;0;0;0;0;9;-0.034379721;1
1868;3708;1983;0;0;0;0;0;4;0;0;0;2414;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;2.018771887;0;0;1;0;0;0;0;16;0.349922657;0
1869;3708;1984;0;0;0;0;0;5;0;0;0;2495;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;2.023873806;0;0;0;1;0;0;0;25;0.005101919;0
1870;3708;1985;0;0;0;0;0;6;0;0;0;2080;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;2.122081041;0;0;0;0;1;0;0;36;0.098207235;0
1871;3708;1986;0;0;0;0;0;7;0;0;0;2120;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;2.014528036;0;0;0;0;0;1;0;49;-0.107553005;0
1872;3708;1987;0;0;0;0;0;8;0;0;0;2080;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;0;1;2.148761034;0;0;0;0;0;0;1;64;0.134232998;0
1873;3743;1980;0;0;0;0;0;1;0;0;0;504;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;1.256108522;0;0;0;0;0;0;0;1;NA;NA
1874;3743;1981;0;0;0;0;0;2;0;0;0;1150;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;0;1.716536045;1;0;0;0;0;0;0;4;0.460427523;0
1875;3743;1982;0;0;0;0;0;3;0;0;0;1345;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1.721012115;0;1;0;0;0;0;0;9;0.00447607;0
1876;3743;1983;0;0;0;0;0;4;0;0;0;2375;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;1.764630795;0;0;1;0;0;0;0;16;0.043618679;0
1877;3743;1984;0;0;0;0;0;5;0;0;0;2405;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;2.147469521;0;0;0;1;0;0;0;25;0.382838726;0
1878;3743;1985;0;0;0;0;0;6;0;0;0;2634;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;2.089441776;0;0;0;0;1;0;0;36;-0.058027744;0
1879;3743;1986;0;0;0;0;0;7;0;0;0;2936;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;2.14842844;0;0;0;0;0;1;0;49;0.058986664;0
1880;3743;1987;0;0;0;0;0;8;0;0;0;2790;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;2.160469055;0;0;0;0;0;0;1;64;0.012040615;0
1881;3777;1980;0;0;0;0;0;2;0;0;0;2080;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;1;1;1.948774815;0;0;0;0;0;0;0;4;NA;NA
1882;3777;1981;0;0;0;0;0;3;0;0;0;2080;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;1;1;2.040220737;1;0;0;0;0;0;0;9;0.091445923;0
1883;3777;1982;0;0;0;0;0;4;0;0;0;2080;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;1;1;2.066516876;0;1;0;0;0;0;0;16;0.026296139;0
1884;3777;1983;0;0;0;0;0;5;0;0;0;2080;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;1;1;2.21091795;0;0;1;0;0;0;0;25;0.144401073;0
1885;3777;1984;0;0;0;0;0;6;0;0;0;2080;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;1;2.08404541;0;0;0;1;0;0;0;36;-0.12687254;0
1886;3777;1985;0;0;0;0;0;7;0;0;0;2080;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;1;2.094465733;0;0;0;0;1;0;0;49;0.010420322;0
1887;3777;1986;0;0;0;0;0;8;0;0;0;2285;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;1;1.980400205;0;0;0;0;0;1;0;64;-0.114065528;0
1888;3777;1987;0;0;0;0;0;9;0;0;0;2505;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;1;1.99793148;0;0;0;0;0;0;1;81;0.017531276;0
1889;3831;1980;0;0;0;0;0;3;0;0;0;1872;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11;0;1;0;1.173124075;0;0;0;0;0;0;0;9;NA;NA
1890;3831;1981;0;0;0;0;0;4;0;0;0;1626;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11;0;1;0;1.318881631;1;0;0;0;0;0;0;16;0.145757556;0
1891;3831;1982;0;0;0;0;0;5;0;0;0;1882;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11;0;1;0;1.48038125;0;1;0;0;0;0;0;25;0.161499619;0
1892;3831;1983;0;0;0;0;0;6;0;0;0;2035;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11;0;1;0;1.613750815;0;0;1;0;0;0;0;36;0.133369565;0
1893;3831;1984;0;0;0;0;0;7;0;0;0;2158;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11;0;1;0;1.406840444;0;0;0;1;0;0;0;49;-0.206910372;0
1894;3831;1985;0;0;0;0;0;8;0;0;0;2184;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11;0;1;0;1.391749263;0;0;0;0;1;0;0;64;-0.015091181;0
1895;3831;1986;0;0;0;0;0;9;0;0;0;2184;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11;0;1;0;1.29163897;0;0;0;0;0;1;0;81;-0.100110292;0
1896;3831;1987;0;0;0;0;0;10;0;0;0;2184;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11;0;1;0;1.332715631;0;0;0;0;0;0;1;100;0.04107666;0
1897;3844;1980;0;0;0;0;0;3;0;0;0;2515;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;0;1.440416217;0;0;0;0;0;0;0;9;NA;NA
1898;3844;1981;0;0;0;0;0;4;0;0;0;2140;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1.413945913;1;0;0;0;0;0;0;16;-0.026470304;0
1899;3844;1982;0;0;1;0;0;5;0;0;0;2080;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1.547402501;0;1;0;0;0;0;0;25;0.133456588;0
1900;3844;1983;0;0;0;0;0;6;0;0;0;2080;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;1;0;0;1.76882875;0;0;1;0;0;0;0;36;0.221426249;0
1901;3844;1984;0;0;0;0;0;7;0;0;0;2080;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1.766427875;0;0;0;1;0;0;0;49;-0.002400875;0
1902;3844;1985;0;0;0;0;0;8;0;0;0;2080;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;1;0;0;1.871322274;0;0;0;0;1;0;0;64;0.1048944;0
1903;3844;1986;0;0;0;0;0;9;0;0;0;3000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1.710271597;0;0;0;0;0;1;0;81;-0.161050677;0
1904;3844;1987;0;0;0;0;0;10;0;0;0;2100;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1.61034739;0;0;0;0;0;0;1;100;-0.099924207;0
1905;3847;1980;0;0;0;1;0;3;0;0;0;1960;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;2.249360323;0;0;0;0;0;0;0;9;NA;NA
1906;3847;1981;0;0;0;1;0;4;0;0;0;2040;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;2.359743595;1;0;0;0;0;0;0;16;0.110383272;0
1907;3847;1982;0;0;0;0;0;5;0;0;0;1000;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;1;0;1;2.279770374;0;1;0;0;0;0;0;25;-0.079973221;0
1908;3847;1983;0;0;0;1;0;6;0;0;0;2080;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;2.320117235;0;0;1;0;0;0;0;36;0.040346861;0
1909;3847;1984;0;0;0;0;0;7;0;0;0;2080;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;2.304466009;0;0;0;1;0;0;0;49;-0.015651226;0
1910;3847;1985;0;0;0;1;0;8;0;0;0;2080;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;2.401950598;0;0;0;0;1;0;0;64;0.097484589;0
1911;3847;1986;0;0;0;1;0;9;0;0;0;2080;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;2.439041376;0;0;0;0;0;1;0;81;0.037090778;0
1912;3847;1987;0;0;0;1;0;10;0;0;0;2080;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;2.45414257;0;0;0;0;0;0;1;100;0.015101194;0
1913;3848;1980;0;0;0;0;0;2;0;0;0;960;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.998045921;0;0;0;0;0;0;0;4;NA;NA
1914;3848;1981;0;0;0;0;0;3;0;0;0;1265;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.893159628;1;0;0;0;0;0;0;9;-0.104886293;0
1915;3848;1982;0;0;0;0;0;4;0;0;0;2005;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.852390289;0;1;0;0;0;0;0;16;-0.040769339;0
1916;3848;1983;0;0;0;0;0;5;0;0;0;2310;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.620530486;0;0;1;0;0;0;0;25;-0.231859803;0
1917;3848;1984;0;0;0;0;0;6;0;0;0;2565;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.996203899;0;0;0;1;0;0;0;36;0.375673413;0
1918;3848;1985;0;0;0;0;0;7;0;0;0;3050;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.583858728;0;0;0;0;1;0;0;49;-0.412345171;0
1919;3848;1986;0;0;0;0;0;8;0;0;0;2710;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.849038243;0;0;0;0;0;1;0;64;0.265179515;0
1920;3848;1987;0;0;0;0;0;9;0;0;0;2600;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;2.059148788;0;0;0;0;0;0;1;81;0.210110545;0
1921;3882;1980;0;0;0;0;0;1;0;0;0;1465;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;15;0;1;1;0.594539404;0;0;0;0;0;0;0;1;NA;NA
1922;3882;1981;0;0;0;0;0;2;0;0;0;1390;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;15;0;1;0;0.546164989;1;0;0;0;0;0;0;4;-0.048374414;-1
1923;3882;1982;0;0;0;0;0;3;0;0;0;870;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;15;0;0;0;0.952695429;0;1;0;0;0;0;0;9;0.40653044;0
1924;3882;1983;0;0;0;1;0;4;0;0;0;2025;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;15;0;0;0;0.771379054;0;0;1;0;0;0;0;16;-0.181316376;0
1925;3882;1984;0;0;0;0;1;5;0;0;0;1840;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;2.028292179;0;0;0;1;0;0;0;25;1.256913126;0
1926;3882;1985;0;0;1;0;0;6;0;0;0;1515;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;1.965131164;0;0;0;0;1;0;0;36;-0.063161016;0
1927;3882;1986;0;0;1;0;0;7;0;0;0;1970;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;1.905589104;0;0;0;0;0;1;0;49;-0.05954206;0
1928;3882;1987;0;0;0;0;0;8;0;0;0;3040;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;1.655942678;0;0;0;0;0;0;1;64;-0.249646425;0
1929;3937;1980;0;1;0;0;0;3;0;0;0;2080;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;11;0;0;0;1.447999597;0;0;0;0;0;0;0;9;NA;NA
1930;3937;1981;0;1;0;0;0;4;0;0;0;2120;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;11;0;0;1;1.32802546;1;0;0;0;0;0;0;16;-0.119974136;1
1931;3937;1982;0;1;0;0;0;5;0;0;0;2457;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;11;0;1;1;1.523930192;0;1;0;0;0;0;0;25;0.195904732;0
1932;3937;1983;0;1;0;0;0;6;0;0;0;2592;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;11;0;1;1;1.594960332;0;0;1;0;0;0;0;36;0.07103014;0
1933;3937;1984;0;1;0;0;0;7;0;0;0;2850;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;11;0;1;1;2.44515419;0;0;0;1;0;0;0;49;0.850193858;0
1934;3937;1985;0;1;0;0;0;8;0;0;0;3048;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;11;0;0;1;1.736064672;0;0;0;0;1;0;0;64;-0.709089518;0
1935;3937;1986;0;1;0;0;0;9;0;0;0;3325;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;11;0;0;1;1.6933074;0;0;0;0;0;1;0;81;-0.042757273;0
1936;3937;1987;0;1;0;0;0;10;0;0;0;3332;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;11;0;0;1;1.982937813;0;0;0;0;0;0;1;100;0.289630413;0
1937;4000;1980;0;0;0;1;0;9;0;0;0;2120;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;7;0;0;0;1.611272931;0;0;0;0;0;0;0;81;NA;NA
1938;4000;1981;0;0;0;1;0;10;0;0;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;7;0;0;0;1.7525388;1;0;0;0;0;0;0;100;0.141265869;0
1939;4000;1982;0;0;0;1;0;11;0;0;0;2120;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;7;0;0;0;1.671455145;0;1;0;0;0;0;0;121;-0.081083655;0
1940;4000;1983;0;0;0;1;0;12;0;0;0;2080;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;7;0;0;0;1.437728047;0;0;1;0;0;0;0;144;-0.233727098;0
1941;4000;1984;0;0;0;1;0;13;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;7;0;0;0;1.905689955;0;0;0;1;0;0;0;169;0.467961907;0
1942;4000;1985;0;0;0;1;0;14;0;0;0;2440;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;7;0;0;0;1.424010038;0;0;0;0;1;0;0;196;-0.481679916;0
